experiment_name,period_type,n_periods,avg_entropy,std_entropy,min_entropy,max_entropy,avg_concentration,entropy_trend,top_timestep
00_baseline_exploration/sweep_combo3,yearly,6,4.081994613011678,0.007730896045941433,4.067310333251953,4.091502666473389,0.01678501193722089,-0.0015267644609728223,1
00_baseline_exploration/sweep2_hidden_14,yearly,6,2.9914613167444863,0.0029924591714001656,2.9869470596313477,2.9951186180114746,0.05004127137362957,0.0005880015236986432,0
00_baseline_exploration/sweep2_h16_enc_15,yearly,6,2.633987625439962,0.06779902509624353,2.5357816219329834,2.7028443813323975,0.06910774980982144,-0.03592401913234201,14
00_baseline_exploration/sweep_dropout_0.1,yearly,6,2.989286184310913,0.003882524587311911,2.982302188873291,2.9943485260009766,0.05020994506776333,-0.0006830624171670876,1
00_baseline_exploration/sweep2_h16_enc_30,yearly,6,3.307104786237081,0.08666138812230252,3.1726574897766113,3.39609956741333,0.034384616961081825,-0.04547066688537615,29
00_baseline_exploration/sweep2_h16_drop_0.25,custom,2,2.983049988746643,1.1324882507324219e-05,2.9830386638641357,2.9830613136291504,0.05065229907631874,2.2649765014037347e-05,0
00_baseline_exploration/exp002_small,yearly,6,2.9401349623998008,0.05027018360164819,2.858391284942627,2.994629144668579,0.05066139561434587,-0.026512220927647573,19
00_baseline_exploration/sweep2_h16_drop_0.15,yearly,6,2.911858002344767,0.07483710060584535,2.803683042526245,2.990938901901245,0.05163546837866306,-0.03953847885131869,19
00_baseline_exploration/exp003_large,yearly,6,2.961884617805481,0.013760716187467612,2.9445040225982666,2.9812920093536377,0.0529981063057979,0.006097923006329894,19
00_baseline_exploration/sweep_lr_0.001,yearly,6,2.981354912122091,0.008481528221210241,2.968632459640503,2.9942569732666016,0.050429594392577805,-0.002912827900478022,0
00_baseline_exploration/sweep_encoder_60,yearly,6,4.085229237874349,0.006121299458206786,4.07292366027832,4.091853141784668,0.016750368910531204,-0.0008620943341940824,2
00_baseline_exploration/exp004_attn1,yearly,6,2.9759806394577026,0.00944635719171583,2.9593873023986816,2.9906835556030273,0.05061259431143602,-0.005076210839408011,19
00_baseline_exploration/sweep2_combo3,yearly,6,3.370115955670675,0.018230110361530442,3.342432975769043,3.3979763984680176,0.03359508949021498,-0.00961390222821981,29
00_baseline_exploration/sweep_hidden_64,yearly,6,2.9555742343266806,0.017487737910209668,2.934237003326416,2.980604410171509,0.05355133923391501,0.007828528540474783,19
00_baseline_exploration/sweep2_combo2,yearly,6,3.393762946128845,0.0033347962252205407,3.3904707431793213,3.3998539447784424,0.033461203798651695,-0.001755911963326964,29
