evaluation_timestamp,collapse_detected,degradation_detected,checkpoint_used,frequency,fold_id,test_year,test_start,test_end,train_years,pred_min,pred_max,pred_mean,pred_std,pred_range,pred_num_unique,pred_pct_positive,pred_pct_negative,pred_num_predictions,mse,rmse,mae,mape,r2,mean_error,std_error,directional_accuracy,sharpe_ratio,max_drawdown,total_return,hit_rate,num_trades,precision,recall,f1_score,confusion_matrix,auc_roc,alpha,healthy_periods,degraded_periods,unidirectional_periods,weak_collapse_periods,strong_collapse_periods,total_periods,healthy_pct,degraded_pct,unidirectional_pct,weak_collapse_pct,strong_collapse_pct,experiment
2025-12-01T21:59:02.595085,True,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2022/checkpoints/tft-epoch=epoch=70-valloss=val_loss=0.3224.ckpt,daily,fold_2022,2022,2022-01-01,2022-12-31,10,0.15634046494960785,0.2973344326019287,0.26576995849609375,0.035730209201574326,0.14099396765232086,229,100.0,0.0,229,2.49883770942688,1.5807712078094482,1.2615660429000854,138.91454935073853,-0.03836691379547119,-0.32525816559791565,1.5469470024108887,0.4366812227074236,-0.6087475928915013,-0.2258353978395462,-0.1511407494544983,0.4366812227074236,229,0.4366812227074236,1.0,0.60790273556231,"[[0, 129], [0, 100]]",0.5515503875968992,0.0,30,0,197,2,0,229,13.100436681222707,0.0,86.02620087336244,0.8733624454148471,0.0,daily_regime_attn
2025-12-01T22:10:18.942912,False,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2023/checkpoints/tft-epoch=epoch=84-valloss=val_loss=0.6597.ckpt,daily,fold_2023,2023,2023-01-01,2023-12-31,10,0.012963630259037018,0.27520057559013367,0.09030386805534363,0.057314202189445496,0.26223695278167725,228,100.0,0.0,229,0.6433073282241821,0.8020644187927246,0.6285508871078491,170.4520583152771,-0.0017348527908325195,-0.021236877888441086,0.8017832636833191,0.5458515283842795,1.3681633976372272,-0.1083863377571106,0.16272127628326416,0.5458515283842795,229,0.5458515283842795,1.0,0.7062146892655368,"[[0, 104], [0, 125]]",0.4724615384615384,0.0,30,0,199,0,0,229,13.100436681222707,0.0,86.8995633187773,0.0,0.0,daily_regime_attn
2025-12-01T22:20:55.308378,True,True,experiments/07_weekly_mods/rolling/daily_regime_attn/fold_2024/checkpoints/tft-epoch=epoch=21-valloss=val_loss=0.3392.ckpt,daily,fold_2024,2024,2024-01-01,2024-12-31,10,-0.038539592176675797,0.08431456238031387,0.03469620645046234,0.02920202910900116,0.12285415828227997,230,82.17391304347827,17.82608695652174,230,0.663575291633606,0.8146013021469116,0.6047065854072571,127.54545211791992,-0.0034246444702148438,0.042065855115652084,0.8135144710540771,0.5173913043478261,1.403222147456377,-0.08485154807567596,0.15906119346618652,0.45217391304347826,189,0.5502645502645502,0.8,0.6520376175548589,"[[15, 85], [26, 104]]",0.5024615384615384,-0.024903416633605957,142,44,22,1,21,230,61.73913043478261,19.130434782608695,9.565217391304348,0.43478260869565216,9.130434782608695,daily_regime_attn
2025-12-01T18:59:10.706886,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2016/checkpoints/tft-epoch=epoch=31-valloss=val_loss=0.7926.ckpt,weekly,fold_2016,2016,2016-01-01,2016-12-31,10,0.10579653829336166,0.16992565989494324,0.1258336454629898,0.016063513234257698,0.06412912160158157,45,100.0,0.0,45,1.940561294555664,1.3930402994155884,1.0791001319885254,218.40596199035645,-0.027133941650390625,0.22809943556785583,1.3742387294769287,0.5777777777777777,1.8568326365585646,-0.04526925086975098,0.16740679740905762,0.5777777777777777,45,0.5777777777777777,1.0,0.732394366197183,"[[0, 19], [0, 26]]",0.47570850202429155,0.0,5,1,2,30,7,45,11.11111111111111,2.2222222222222223,4.444444444444445,66.66666666666666,15.555555555555555,weekly_enc8_regime_attn
2025-12-01T19:03:51.838423,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2017/checkpoints/tft-epoch=epoch=70-valloss=val_loss=0.6253.ckpt,weekly,fold_2017,2017,2017-01-01,2017-12-31,10,0.08816513419151306,0.14252808690071106,0.11242128163576126,0.015151101164519787,0.054362952709198,44,100.0,0.0,44,0.6182230710983276,0.7862716317176819,0.6329061985015869,107.22794532775879,-0.05740654468536377,0.16738595068454742,0.7682480216026306,0.6590909090909091,2.638815427217747,-0.02273082546889782,0.12937283515930176,0.6590909090909091,44,0.6590909090909091,1.0,0.7945205479452054,"[[0, 15], [0, 29]]",0.3793103448275862,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_enc8_regime_attn
2025-12-01T19:08:27.266246,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2018/checkpoints/tft-epoch=epoch=13-valloss=val_loss=0.3773.ckpt,weekly,fold_2018,2018,2018-01-01,2018-12-31,10,-7.737427949905396e-05,0.023200206458568573,0.011362693272531033,0.008333730511367321,0.023277580738067627,44,95.45454545454545,4.545454545454546,44,5.716526508331299,2.390925884246826,1.743147373199463,94.9384093284607,-0.007226467132568359,-0.2096693366765976,2.3817148208618164,0.5454545454545454,-0.6503439322443606,-0.17512187361717224,-0.10046195983886719,0.5227272727272727,42,0.5476190476190477,0.9583333333333334,0.696969696969697,"[[1, 19], [1, 23]]",0.5750000000000001,-0.0052558183670043945,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_enc8_regime_attn
2025-12-01T19:13:04.058877,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2019/checkpoints/tft-epoch=epoch=55-valloss=val_loss=1.0075.ckpt,weekly,fold_2019,2019,2019-01-01,2019-12-31,10,0.08325859904289246,0.11039216071367264,0.0950174629688263,0.0077561987563967705,0.027133561670780182,44,100.0,0.0,44,2.3021011352539062,1.5172677040100098,1.2135809659957886,99.50348138809204,-0.03003513813018799,0.2543773353099823,1.4957917928695679,0.6136363636363636,1.6853184245849113,-0.06571739912033081,0.1601872444152832,0.6136363636363636,44,0.6136363636363636,1.0,0.7605633802816901,"[[0, 17], [0, 27]]",0.43572984749455335,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_enc8_regime_attn
2025-12-01T19:17:32.087087,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2020/checkpoints/tft-epoch=epoch=34-valloss=val_loss=0.6479.ckpt,weekly,fold_2020,2020,2020-01-01,2020-12-31,10,0.1522710770368576,0.22147254645824432,0.17480506002902985,0.02011261321604252,0.06920146942138672,44,100.0,0.0,44,21.931673049926758,4.683126449584961,3.2004547119140625,102.9212474822998,-0.0014492273330688477,0.17369864881038666,4.679903984069824,0.5681818181818182,0.5370167059578048,-0.22455154359340668,0.10944783687591553,0.5681818181818182,44,0.5681818181818182,1.0,0.7246376811594203,"[[0, 19], [0, 25]]",0.44000000000000006,0.0,5,1,17,21,0,44,11.363636363636363,2.272727272727273,38.63636363636363,47.72727272727273,0.0,weekly_enc8_regime_attn
2025-12-01T19:22:25.120817,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2021/checkpoints/tft-epoch=epoch=98-valloss=val_loss=2.0690.ckpt,weekly,fold_2021,2021,2021-01-01,2021-12-31,10,0.16927945613861084,0.5859375,0.3744043707847595,0.14541660249233246,0.41665804386138916,45,100.0,0.0,45,2.1463027000427246,1.4650264978408813,1.1921381950378418,118.92104148864746,0.01903533935546875,0.07937001436948776,1.4628750085830688,0.6444444444444445,2.212191814042828,-0.03933250159025192,0.21999835968017578,0.6444444444444445,45,0.6444444444444445,1.0,0.7837837837837839,"[[0, 16], [0, 29]]",0.5711206896551724,0.0,5,0,39,1,0,45,11.11111111111111,0.0,86.66666666666667,2.2222222222222223,0.0,weekly_enc8_regime_attn
2025-12-01T19:27:09.491081,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2022/checkpoints/tft-epoch=epoch=46-valloss=val_loss=0.6394.ckpt,weekly,fold_2022,2022,2022-01-01,2022-12-31,10,0.2376796007156372,0.2629584074020386,0.25261160731315613,0.0069989729672670364,0.025278806686401367,44,100.0,0.0,44,10.931900024414062,3.306342363357544,2.804670810699463,113.49554061889648,-0.022136688232421875,-0.5007944107055664,3.2681961059570312,0.4090909090909091,-0.5472427081579446,-0.21179480850696564,-0.12433135509490967,0.4090909090909091,44,0.4090909090909091,1.0,0.5806451612903226,"[[0, 26], [0, 18]]",0.7051282051282051,0.0,5,1,0,38,0,44,11.363636363636363,2.272727272727273,0.0,86.36363636363636,0.0,weekly_enc8_regime_attn
2025-12-01T19:32:12.797777,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2023/checkpoints/tft-epoch=epoch=99-valloss=val_loss=1.6430.ckpt,weekly,fold_2023,2023,2023-01-01,2023-12-31,10,0.28083282709121704,0.9155440330505371,0.5400258302688599,0.2180786430835724,0.6347112059593201,44,100.0,0.0,44,3.3940367698669434,1.8422911167144775,1.3580201864242554,131.30427598953247,0.022574186325073242,-0.10471814125776291,1.8393126726150513,0.6363636363636364,1.68454153360009,-0.10144832730293274,0.20145654678344727,0.6363636363636364,44,0.6363636363636364,1.0,0.7777777777777778,"[[0, 16], [0, 28]]",0.6026785714285714,0.0,5,0,36,3,0,44,11.363636363636363,0.0,81.81818181818183,6.8181818181818175,0.0,weekly_enc8_regime_attn
2025-12-01T19:36:54.903981,True,True,experiments/07_weekly_mods/rolling/weekly_enc8_regime_attn/fold_2024/checkpoints/tft-epoch=epoch=46-valloss=val_loss=0.7846.ckpt,weekly,fold_2024,2024,2024-01-01,2024-12-31,10,0.24579904973506927,0.27268803119659424,0.2571239173412323,0.005203771870583296,0.026888981461524963,44,100.0,0.0,44,3.163900136947632,1.7787355184555054,1.3667807579040527,133.7364912033081,-0.0034117698669433594,0.12254243344068527,1.7745094299316406,0.6136363636363636,1.54181387268601,-0.054644230753183365,0.17332935333251953,0.6136363636363636,44,0.6136363636363636,1.0,0.7605633802816901,"[[0, 17], [0, 27]]",0.4117647058823529,0.0,5,0,4,32,3,44,11.363636363636363,0.0,9.090909090909092,72.72727272727273,6.8181818181818175,weekly_enc8_regime_attn
2025-12-01T19:43:49.194966,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2016/checkpoints/tft-epoch=epoch=18-valloss=val_loss=0.8000.ckpt,weekly,fold_2016,2016,2016-01-01,2016-12-31,10,0.15114019811153412,0.21935126185417175,0.16930937767028809,0.01715819351375103,0.06821106374263763,41,100.0,0.0,41,1.853789210319519,1.3615392446517944,1.034453272819519,281.12759590148926,-0.0011756420135498047,0.055516649037599564,1.3604069948196411,0.5365853658536586,1.1914427006672252,-0.04526907205581665,0.09233617782592773,0.5365853658536586,41,0.5365853658536586,1.0,0.6984126984126985,"[[0, 19], [0, 22]]",0.4688995215311005,0.0,5,0,3,30,3,41,12.195121951219512,0.0,7.317073170731707,73.17073170731707,7.317073170731707,weekly_enc12_regime_attn
2025-12-01T19:50:51.498848,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2017/checkpoints/tft-epoch=epoch=36-valloss=val_loss=0.6160.ckpt,weekly,fold_2017,2017,2017-01-01,2017-12-31,10,0.046549148857593536,0.09469234943389893,0.06492044031620026,0.013440094888210297,0.04814320057630539,40,100.0,0.0,40,0.623437225818634,0.7895804047584534,0.6371415853500366,101.4234185218811,-0.13442552089691162,0.26731032133102417,0.742955207824707,0.675,3.2317154168123605,-0.02070397138595581,0.14062821865081787,0.675,40,0.675,1.0,0.8059701492537313,"[[0, 13], [0, 27]]",0.38746438746438744,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_enc12_regime_attn
2025-12-01T19:57:55.210781,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2018/checkpoints/tft-epoch=epoch=06-valloss=val_loss=0.3723.ckpt,weekly,fold_2018,2018,2018-01-01,2018-12-31,10,0.031097732484340668,0.05503658950328827,0.04437830671668053,0.007728316821157932,0.0239388570189476,40,100.0,0.0,40,4.954599380493164,2.225893020629883,1.5974645614624023,111.04252338409424,-0.003096342086791992,-0.1202964335680008,2.222639799118042,0.575,-0.2463280884987994,-0.17512169480323792,-0.03960913419723511,0.575,40,0.575,1.0,0.7301587301587301,"[[0, 17], [0, 23]]",0.5294117647058824,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_enc12_regime_attn
2025-12-01T20:05:07.858006,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2019/checkpoints/tft-epoch=epoch=98-valloss=val_loss=0.9245.ckpt,weekly,fold_2019,2019,2019-01-01,2019-12-31,10,0.12177988886833191,0.1445728838443756,0.13034239411354065,0.006015936844050884,0.0227929949760437,40,100.0,0.0,40,2.168715000152588,1.4726557731628418,1.1702309846878052,99.4932770729065,-0.029459834098815918,0.24508993327617645,1.452117681503296,0.625,1.8652490630145984,-0.06571736186742783,0.15685713291168213,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.4186666666666667,0.0,5,1,0,32,2,40,12.5,2.5,0.0,80.0,5.0,weekly_enc12_regime_attn
2025-12-01T20:12:14.372012,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2020/checkpoints/tft-epoch=epoch=94-valloss=val_loss=0.6298.ckpt,weekly,fold_2020,2020,2020-01-01,2020-12-31,10,0.17494723200798035,0.31858310103416443,0.2263111174106598,0.0425163134932518,0.14363586902618408,40,100.0,0.0,40,12.751350402832031,3.5709033012390137,2.6018800735473633,105.45181035995483,-0.07977175712585449,1.0232568979263306,3.421154022216797,0.6,2.6221009883949287,-0.06785894930362701,0.6065889596939087,0.6,40,0.6,1.0,0.7499999999999999,"[[0, 16], [0, 24]]",0.5442708333333333,0.0,5,1,33,1,0,40,12.5,2.5,82.5,2.5,0.0,weekly_enc12_regime_attn
2025-12-01T20:19:33.812517,False,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2021/checkpoints/tft-epoch=epoch=99-valloss=val_loss=1.4770.ckpt,weekly,fold_2021,2021,2021-01-01,2021-12-31,10,0.13675114512443542,0.9125136733055115,0.4858652949333191,0.271120548248291,0.7757625579833984,41,100.0,0.0,41,1.9476606845855713,1.3955861330032349,1.1053967475891113,147.2784399986267,0.04476213455200195,0.006465638522058725,1.3955711126327515,0.6585365853658537,2.486325158622482,-0.039332542568445206,0.21800601482391357,0.6585365853658537,41,0.6585365853658537,1.0,0.7941176470588235,"[[0, 14], [0, 27]]",0.5978835978835978,0.0,6,0,35,0,0,41,14.634146341463413,0.0,85.36585365853658,0.0,0.0,weekly_enc12_regime_attn
2025-12-01T20:26:18.394191,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2022/checkpoints/tft-epoch=epoch=25-valloss=val_loss=0.6195.ckpt,weekly,fold_2022,2022,2022-01-01,2022-12-31,10,0.2334962636232376,0.2633039057254791,0.24882236123085022,0.00842946395277977,0.029807642102241516,40,100.0,0.0,40,10.80398178100586,3.2869410514831543,2.7846577167510986,115.05119800567627,-0.03664863109588623,-0.6167575120925903,3.2285590171813965,0.4,-0.8218579830373115,-0.21179461479187012,-0.15486449003219604,0.4,40,0.4,1.0,0.5714285714285715,"[[0, 24], [0, 16]]",0.49739583333333337,0.0,5,1,0,34,0,40,12.5,2.5,0.0,85.0,0.0,weekly_enc12_regime_attn
2025-12-01T20:33:43.216816,False,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2023/checkpoints/tft-epoch=epoch=89-valloss=val_loss=1.6395.ckpt,weekly,fold_2023,2023,2023-01-01,2023-12-31,10,0.3211635649204254,0.7819156646728516,0.49645647406578064,0.14950110018253326,0.46075209975242615,40,100.0,0.0,40,2.982633590698242,1.7270302772521973,1.306547999382019,132.71838426589966,0.03656005859375,-0.021822035312652588,1.7268924713134766,0.625,1.9452402517400105,-0.10144823789596558,0.20116889476776123,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.6053333333333333,0.0,6,0,34,0,0,40,15.0,0.0,85.0,0.0,0.0,weekly_enc12_regime_attn
2025-12-01T20:40:54.676586,True,True,experiments/07_weekly_mods/rolling/weekly_enc12_regime_attn/fold_2024/checkpoints/tft-epoch=epoch=26-valloss=val_loss=0.7519.ckpt,weekly,fold_2024,2024,2024-01-01,2024-12-31,10,0.2292407602071762,0.2639390528202057,0.24555933475494385,0.00783220212906599,0.03469829261302948,40,100.0,0.0,40,3.3580596446990967,1.83250093460083,1.41434907913208,129.09669876098633,-0.0019638538360595703,0.1008860245347023,1.8297218084335327,0.625,1.3646404988027294,-0.05464429408311844,0.1407402753829956,0.625,40,0.625,1.0,0.7692307692307693,"[[0, 15], [0, 25]]",0.4266666666666667,0.0,5,1,0,32,2,40,12.5,2.5,0.0,80.0,5.0,weekly_enc12_regime_attn
