Date,SP500_Returns,VIX,Inflation_YoY,Unemployment,Fed_Rate,Consumer_Sentiment,Industrial_Production,CPI,cumret_5,cumret_10,cumret_20,cumret_30
2019-09-13,0.9628306218709026,14.608,1.9953359916589088,3.7,2.13,89.8,109.1756,256.3,-0.7045957512374357,3.4215765218311045,7.25313759587487,-7.234506731424661
2019-09-20,-0.5094059887797542,14.486,1.768541092572451,3.7,2.13,89.8,109.9206,256.3,1.0186920684468914,4.976819015171885,11.217648146928783,-3.927381614764691
2019-09-27,-1.0120093649236717,16.242,1.768541092572451,3.7,2.13,93.2,109.9206,256.3,3.5492007083712362,6.216506592923587,14.125574991105783,-4.222110520288869
2019-10-04,-0.3302067049955615,18.304,1.768541092572451,3.5,2.04,93.2,109.9206,256.3,4.778780149548867,7.343811109899079,13.067028531688575,-4.1090663116604365
2019-10-11,0.6185619190049785,17.986,1.7915710394447393,3.5,2.04,93.2,109.9206,256.358,5.056440674371809,8.448725183964179,-0.5403565575717639,-1.3625014034755134
2019-10-18,0.5363125754856091,13.815,1.7317872647761412,3.5,2.04,93.2,109.5174,256.358,4.155451407127919,8.499768016531139,-0.46312484798436415,-4.102203536368232
2019-10-25,1.217269380839192,13.766,1.7317872647761412,3.5,2.04,95.5,109.5174,256.358,3.918212427501122,7.023872074854021,-10.306860904343262,-2.2199830134248533
2019-11-01,1.4676303970036386,12.832,1.7317872647761412,3.6,1.83,95.5,109.5174,256.358,2.5758826396587997,6.470362391909701,-24.84552895491764,-0.7368932953129792
2019-11-08,0.8533072951472986,12.67,1.7317872647761412,3.6,1.83,95.5,109.5174,256.358,2.4480443050483913,7.647394606281566,-17.833683367042198,3.2604992747798933
2019-11-15,0.8851979942626542,12.695,2.094097478511392,3.6,1.83,95.5,108.6714,257.271,3.229011460712772,5.6084683654471945,-20.247337459953496,-2.5364819076213574
2019-11-22,-0.3259109875566102,12.714,1.7577236608431912,3.6,1.83,96.8,108.6714,257.271,4.170993021212044,3.704798556454958,-10.303539756045376,-0.40350091697257673
2019-11-29,0.986722814297436,11.945,1.7577236608431912,3.6,1.83,96.8,108.6714,257.271,2.988561460792627,5.944959268440941,-8.482063672218597,-4.200279290571462
2019-12-06,0.1569552073327429,14.762,1.7577236608431912,3.5,1.55,96.8,108.6714,257.271,3.796681687772452,7.446176354202505,-9.827678811937012,-0.5054150559921311
2019-12-13,0.7276157728052013,14.62,2.0207493661673626,3.5,1.55,96.8,108.6714,257.936,5.0751093751986165,5.331669672068928,-10.669341160091717,0.5124965281536165
2019-12-20,1.6542514853338908,12.404,2.000980717822154,3.5,1.55,99.3,109.677,257.936,2.30502730876192,-8.28878506989138,-9.046880515005306,0.1089652304887112
2019-12-27,0.5836313259917292,12.84,2.000980717822154,3.5,1.55,99.3,109.677,257.936,-0.44752809898063184,-8.260748412982688,-11.614745158698703,-0.7527773461806664
2020-01-03,-0.1595645040411764,13.7725,2.000980717822154,3.5,1.55,99.3,109.677,257.936,2.870607925496449,-16.193333920002374,-8.637189917604182,1.1212272110391996
2020-01-10,0.9428566727743616,13.238,2.000980717822154,3.5,1.55,99.3,109.677,257.936,3.5160032161798416,-29.41277801944151,-6.769260031907587,2.6315687160866075
2020-01-17,1.9682428410166648,12.31,2.282250438209488,3.5,1.55,99.3,109.433,258.501,0.24416847947712483,-23.67087291477916,-4.075245246340287,1.2983457255558495
2020-01-24,-1.025646929152424,13.325,2.282250438209488,3.5,1.55,99.3,109.433,258.501,-10.355123943890444,-24.482701269683528,-7.712402612339542,3.085749295556628
2020-01-31,-2.122609272538767,17.046,2.282250438209488,3.5,1.55,99.8,109.433,258.501,-7.848343858071571,-13.507897905876066,-3.961532668318246,8.757967351739659
2020-02-07,3.168169497862894,15.919999999999998,2.282250438209488,3.6,1.55,99.8,109.433,258.501,-18.531961879048865,-13.617469901616241,-9.575952106703445,2.982531565702873
2020-02-14,1.576157531382294,14.358,2.412522801644479,3.6,1.55,99.8,109.2026,258.82,-31.81032904337876,-16.076751869880635,-7.4005345560010705,-1.1594108688720017
2020-02-21,-1.254671767375326,15.4625,2.4327886240318453,3.6,1.55,99.8,109.2026,258.82,-23.856790631319758,-15.191073000149814,-4.575236639577573,-0.5476752092539949
2020-02-28,-11.490675733559286,31.942,2.4327886240318453,3.6,1.55,101.0,109.2026,258.82,-15.75949228481337,-0.8266114953243697,9.156732147513114,11.652483350873988
2020-03-06,0.6143803326891462,36.758,2.4327886240318453,3.5,1.58,101.0,109.2026,258.82,-6.141565203220933,-3.65601058183328,8.184033482854925,12.651513434111727
